,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
1962,Biology,Physics,Business,Chinese,Astro Engineering,Aero Engineering,1,0
1963,Spanish,Business,History,Chinese,Physics,English,0,0
1964,English,Chinese,Optimization,Business,French,Spanish,0,0
1965,Chinese,Spanish,Machine Learning,French,Chorus1,Chorus2,0,1
1966,Chemistry,Machine Learning,Business,Biology,French,English,1,0
1967,Astro Engineering,Political Science,History,Spanish,French,Aero Engineering,1,0
1968,Political Science,Business,Chemistry,Astro Engineering,French,Physics,0,0
1969,Political Science,Social Science,Spanish,Business,Aero Engineering,English,0,0
1970,Chemistry,Spanish,Political Science,Astro Engineering,Chinese,Business,0,0
1971,Chemistry,Biology,Algebra,Machine Learning,French,Optimization,0,0
1972,Political Science,Biology,Machine Learning,Astro Engineering,Aero Engineering,Chinese,0,0
1973,Social Science,Physics,Aero Engineering,Chinese,Algebra,Business,0,0
1974,English,Social Science,Chinese,Spanish,French,Algebra,0,0
1975,Physics,History,Chemistry,Political Science,Spanish,Aero Engineering,0,0
1976,Aero Engineering,History,Biology,French,Chemistry,Business,0,0
1977,Algebra,Astro Engineering,Aero Engineering,Machine Learning,English,Social Science,0,0
1978,Biology,Aero Engineering,English,Political Science,Algebra,Chinese,0,0
1979,Algebra,Physics,Social Science,French,Chemistry,History,0,0
1980,French,Machine Learning,Political Science,Astro Engineering,Chorus1,Chorus2,0,1
1981,Optimization,Algebra,Astro Engineering,History,Chorus1,Chorus2,0,1
1982,History,English,Political Science,Social Science,Spanish,Machine Learning,1,0
1983,Business,French,Biology,Spanish,Chorus1,Chorus2,0,1
1984,Aero Engineering,Machine Learning,Political Science,Chemistry,Chorus1,Chorus2,0,1
1985,Business,English,Biology,Chemistry,Social Science,Machine Learning,1,0
1986,Social Science,Optimization,Chinese,Astro Engineering,Chorus1,Chorus2,0,1
1987,French,Machine Learning,Aero Engineering,Chemistry,Optimization,History,1,0
1988,Social Science,Optimization,Astro Engineering,Spanish,Chemistry,Business,0,0
1989,Spanish,Chemistry,Aero Engineering,Business,Chorus1,Chorus2,0,1
1990,Biology,Astro Engineering,Chinese,History,Optimization,Social Science,1,0
1991,Chinese,French,History,Algebra,Spanish,Physics,0,0
1992,English,Astro Engineering,History,Chemistry,Optimization,Machine Learning,0,0
1993,French,Chemistry,Political Science,Chinese,Business,English,0,0
1994,Chinese,French,Machine Learning,Optimization,Biology,Aero Engineering,0,0
1995,Optimization,Social Science,History,Spanish,Aero Engineering,Chemistry,0,0
1996,Aero Engineering,Political Science,Chinese,Physics,Chorus1,Chorus2,0,1
1997,Chinese,Chemistry,Astro Engineering,Physics,Chorus1,Chorus2,0,1
1998,Social Science,Business,Optimization,English,History,Chemistry,1,0
1999,Business,Algebra,Physics,Social Science,Aero Engineering,Spanish,0,0
2000,Physics,Machine Learning,History,Chemistry,Chorus1,Chorus2,0,1
2001,Biology,Business,Physics,Machine Learning,Chorus1,Chorus2,0,1
2002,Spanish,Optimization,Chemistry,Physics,Algebra,French,0,0
2003,Social Science,Chemistry,Astro Engineering,Physics,Chorus1,Chorus2,0,1
2004,Chemistry,English,Business,Aero Engineering,Chinese,History,1,0
2005,Aero Engineering,Spanish,Chemistry,Physics,Algebra,History,0,0
2006,Political Science,Aero Engineering,English,French,Business,History,1,0
2007,Aero Engineering,French,Chinese,History,Social Science,Machine Learning,0,0
2008,Chinese,Social Science,English,Algebra,Chorus1,Chorus2,0,1
2009,Social Science,Optimization,English,Spanish,Chorus1,Chorus2,0,1
2010,Physics,Chemistry,Astro Engineering,Machine Learning,Social Science,Aero Engineering,0,0
2011,Chemistry,English,Aero Engineering,Physics,Chinese,French,0,0
2012,Algebra,Business,Machine Learning,Chemistry,French,Physics,1,0
2013,Algebra,Optimization,Political Science,Aero Engineering,Chorus1,Chorus2,0,1
2014,Spanish,Political Science,History,Chemistry,English,Machine Learning,1,0
2015,Aero Engineering,Optimization,Astro Engineering,Political Science,Social Science,Chinese,0,0
2016,Spanish,Chemistry,Biology,Algebra,Chorus1,Chorus2,0,1
2017,Physics,Machine Learning,Business,English,Optimization,History,0,0
2018,Aero Engineering,Biology,Physics,Machine Learning,French,Astro Engineering,0,0
2019,English,Social Science,Optimization,Aero Engineering,Political Science,Spanish,0,0
2020,Algebra,Spanish,History,Machine Learning,Optimization,French,0,0
2021,Chemistry,Aero Engineering,Biology,English,Chorus1,Chorus2,0,1
2022,Spanish,Biology,Chemistry,Chinese,Chorus1,Chorus2,0,1
2023,Biology,English,Optimization,Astro Engineering,Chorus1,Chorus2,0,1
2024,Aero Engineering,Astro Engineering,Optimization,English,Chorus1,Chorus2,0,1
2025,Astro Engineering,Chinese,Chemistry,Machine Learning,Biology,History,1,0
2026,Optimization,History,Algebra,Physics,Chinese,Business,0,0
2027,Chinese,Algebra,Physics,Optimization,Biology,Social Science,0,0
2028,Political Science,Algebra,Spanish,Physics,Aero Engineering,Biology,0,0
2029,History,French,Astro Engineering,Biology,Chorus1,Chorus2,0,1
2030,Physics,French,Machine Learning,Spanish,Political Science,Optimization,0,0
2031,Chemistry,Chinese,Algebra,Astro Engineering,Aero Engineering,Business,0,0
2032,History,Aero Engineering,Algebra,Chinese,Physics,Political Science,0,0
2033,Political Science,Chemistry,Chinese,Spanish,Chorus1,Chorus2,0,1
2034,French,Aero Engineering,Astro Engineering,Algebra,Political Science,Biology,0,0
2035,Political Science,Chinese,Biology,Social Science,Physics,Business,0,0
2036,Machine Learning,Astro Engineering,History,Optimization,Spanish,Chinese,0,0
2037,Machine Learning,French,Biology,Chemistry,Algebra,Spanish,1,0
2038,Chinese,Biology,Social Science,Physics,Algebra,Chemistry,1,0
2039,Political Science,Astro Engineering,Biology,Chinese,Machine Learning,History,1,0
2040,Spanish,Business,Physics,English,Optimization,Aero Engineering,1,0
2041,Physics,Biology,Chemistry,Political Science,Business,English,0,0
2042,Algebra,Chemistry,Chinese,Biology,Chorus1,Chorus2,0,1
2043,Social Science,Algebra,Chemistry,Machine Learning,Business,Aero Engineering,0,0
2044,French,Political Science,Optimization,Chemistry,Chorus1,Chorus2,0,1
2045,History,Chemistry,Physics,Political Science,Chinese,Machine Learning,1,0
2046,Chinese,Chemistry,Biology,Algebra,Chorus1,Chorus2,0,1
2047,Spanish,Biology,English,Machine Learning,Chorus1,Chorus2,0,1
2048,French,Spanish,Aero Engineering,Astro Engineering,Physics,Machine Learning,0,0
2049,Algebra,French,Physics,Chinese,Aero Engineering,Spanish,0,0
2050,Chemistry,Algebra,Optimization,Biology,Chorus1,Chorus2,0,1
2051,Astro Engineering,Political Science,Optimization,Chemistry,English,Aero Engineering,0,0
2052,Biology,Machine Learning,French,Chemistry,Physics,History,1,0
2053,Social Science,History,Astro Engineering,Chinese,Optimization,Algebra,0,0
2054,French,Social Science,Machine Learning,Biology,Optimization,Algebra,1,0
2055,Aero Engineering,French,Chinese,Spanish,Chorus1,Chorus2,0,1
2056,Optimization,Chinese,Spanish,Business,History,Aero Engineering,1,0
2057,Spanish,Social Science,History,Business,Chorus1,Chorus2,0,1
2058,Biology,Spanish,Political Science,English,History,Physics,0,0
2059,Chemistry,Optimization,Astro Engineering,Social Science,Machine Learning,English,1,0
2060,Aero Engineering,English,History,Social Science,Chinese,Physics,1,0
2061,Business,Social Science,Biology,Machine Learning,Algebra,Spanish,0,0
2062,Business,Biology,Aero Engineering,Physics,Chinese,History,0,0
2063,Chemistry,History,Physics,Business,Machine Learning,Biology,0,0
2064,Algebra,Optimization,French,Machine Learning,History,Physics,1,0
2065,Chemistry,English,Social Science,Astro Engineering,French,History,0,0
2066,Chemistry,Astro Engineering,Political Science,Algebra,Spanish,Biology,0,0
2067,Biology,Physics,Machine Learning,History,Aero Engineering,English,0,0
2068,Algebra,Optimization,Business,Political Science,Machine Learning,French,0,0
2069,French,Astro Engineering,Spanish,Optimization,Social Science,Physics,0,0
2070,Astro Engineering,Physics,Chemistry,Machine Learning,Chorus1,Chorus2,0,1
2071,Machine Learning,History,Chemistry,Political Science,Chorus1,Chorus2,0,1
2072,Optimization,Aero Engineering,Spanish,Chinese,History,Political Science,0,0
2073,French,Biology,Algebra,Spanish,Political Science,Chemistry,0,0
2074,Political Science,Chemistry,Astro Engineering,Business,Chorus1,Chorus2,0,1
2075,Chemistry,Political Science,Business,English,Algebra,Chinese,0,0
2076,Physics,Chinese,English,Machine Learning,Chorus1,Chorus2,0,1
2077,Chinese,Biology,English,Spanish,Aero Engineering,Political Science,1,0
2078,Biology,English,Physics,Chinese,Chemistry,Aero Engineering,0,0
2079,Chinese,Social Science,Optimization,French,Biology,Algebra,0,0
2080,English,Chemistry,Business,Astro Engineering,Physics,Optimization,0,0
2081,Optimization,Spanish,Chinese,Biology,Aero Engineering,Algebra,1,0
2082,Political Science,Spanish,Optimization,Chinese,Machine Learning,French,0,0
2083,Aero Engineering,Business,Astro Engineering,Machine Learning,Spanish,Optimization,0,0
2084,Social Science,Chinese,Algebra,Aero Engineering,Business,Astro Engineering,0,0
2085,Chinese,French,Algebra,Business,Social Science,History,0,0
2086,Chinese,Business,Political Science,Biology,Machine Learning,French,1,0
2087,Spanish,Chinese,Business,Political Science,Machine Learning,Biology,0,0
2088,Political Science,Algebra,History,Social Science,Aero Engineering,Optimization,1,0
2089,Spanish,English,Chemistry,Aero Engineering,Algebra,Social Science,0,0
2090,English,Astro Engineering,Biology,History,Business,Spanish,0,0
2091,Algebra,English,Chemistry,History,Chinese,Biology,1,0
2092,Biology,Aero Engineering,Chemistry,Physics,Machine Learning,French,0,0
2093,Social Science,English,Chemistry,Business,Physics,Optimization,0,0
2094,Political Science,Aero Engineering,Social Science,English,Machine Learning,Astro Engineering,1,0
2095,Social Science,Optimization,Astro Engineering,Chemistry,Chorus1,Chorus2,0,1
2096,Political Science,Aero Engineering,Machine Learning,Algebra,History,Chemistry,0,0
2097,History,Physics,English,Biology,Aero Engineering,Chemistry,0,0
2098,Chemistry,Political Science,French,Business,English,Social Science,0,0
2099,Biology,Astro Engineering,Aero Engineering,Optimization,Business,Algebra,0,0
2100,English,Biology,Optimization,Spanish,Aero Engineering,Chemistry,0,0
2101,Spanish,Physics,History,Political Science,French,Astro Engineering,0,0
2102,Machine Learning,English,Physics,Spanish,Aero Engineering,Algebra,0,0
2103,Chemistry,Social Science,Aero Engineering,Algebra,Chorus1,Chorus2,0,1
2104,Optimization,Biology,English,Chemistry,Algebra,Social Science,0,0
2105,Spanish,Aero Engineering,Biology,Algebra,Chorus1,Chorus2,0,1
2106,Spanish,Algebra,History,Physics,Biology,Business,1,0
2107,Optimization,Machine Learning,French,Algebra,Business,Spanish,0,0
2108,Political Science,Biology,Physics,Machine Learning,Astro Engineering,English,1,0
2109,Chinese,Business,French,Political Science,Algebra,Optimization,1,0
2110,Biology,Aero Engineering,Algebra,Social Science,Chorus1,Chorus2,0,1
2111,Business,Biology,Chinese,Aero Engineering,Algebra,English,0,0
2112,Algebra,Political Science,History,Chinese,Astro Engineering,Machine Learning,0,0
2113,Spanish,Algebra,Physics,Machine Learning,History,Astro Engineering,0,0
2114,Social Science,Chinese,Chemistry,History,Physics,Machine Learning,0,0
2115,Chinese,Astro Engineering,Political Science,Optimization,Spanish,Biology,0,0
2116,History,French,Aero Engineering,Algebra,Astro Engineering,Biology,1,0
2117,French,Chemistry,Business,Optimization,Physics,History,1,0
2118,Political Science,Social Science,Chinese,Biology,History,Algebra,0,0
2119,Spanish,French,Optimization,Physics,Machine Learning,English,1,0
2120,Chemistry,Spanish,Biology,Optimization,History,Chinese,0,0
2121,Aero Engineering,Spanish,Astro Engineering,Biology,Machine Learning,Social Science,0,0
2122,Chinese,Algebra,Biology,Business,English,Aero Engineering,1,0
2123,Biology,Spanish,Machine Learning,French,Chemistry,Astro Engineering,0,0
2124,Astro Engineering,Aero Engineering,Spanish,Business,History,Chemistry,0,0
2125,Spanish,Chinese,Social Science,Astro Engineering,Biology,Chemistry,0,0
2126,Spanish,Algebra,Aero Engineering,Business,Physics,Social Science,0,0
2127,Optimization,French,Chinese,History,Physics,Machine Learning,0,0
2128,Machine Learning,Social Science,Business,Physics,Biology,Algebra,0,0
2129,Political Science,Astro Engineering,Physics,Aero Engineering,Social Science,History,0,0
2130,Chinese,French,Machine Learning,History,Physics,Biology,0,0
2131,Chemistry,Astro Engineering,Algebra,Chinese,Physics,Biology,1,0
2132,Social Science,Aero Engineering,Optimization,Physics,Machine Learning,Chemistry,0,0
2133,Algebra,Machine Learning,Political Science,Biology,Business,Astro Engineering,0,0
2134,Algebra,Biology,History,Spanish,Machine Learning,Social Science,1,0
2135,Machine Learning,Chinese,English,Spanish,French,Aero Engineering,0,0
2136,Chemistry,Optimization,Physics,English,Social Science,Biology,0,0
2137,Algebra,Astro Engineering,Physics,Aero Engineering,Political Science,Chinese,1,0
2138,Spanish,Optimization,English,Political Science,Machine Learning,Chinese,0,0
2139,Social Science,Optimization,Aero Engineering,Chemistry,Astro Engineering,Business,0,0
2140,French,English,History,Machine Learning,Chorus1,Chorus2,0,1
2141,Machine Learning,English,Chinese,Algebra,Biology,Physics,0,0
2142,Optimization,Physics,Aero Engineering,Social Science,Political Science,Astro Engineering,1,0
2143,English,Business,Physics,Spanish,French,Optimization,0,0
2144,Machine Learning,Political Science,Biology,Optimization,Aero Engineering,Chinese,0,0
2145,English,Spanish,Algebra,Machine Learning,History,Physics,0,0
2146,Machine Learning,Biology,Aero Engineering,Chinese,Chorus1,Chorus2,0,1
2147,Chinese,French,Astro Engineering,Algebra,Business,Machine Learning,1,0
2148,Physics,Spanish,Social Science,Optimization,Astro Engineering,Political Science,0,0
2149,Aero Engineering,Spanish,Social Science,Astro Engineering,Machine Learning,Biology,0,0
2150,Physics,Social Science,Political Science,Spanish,Business,Algebra,1,0
2151,Chinese,Biology,Spanish,Chemistry,Aero Engineering,Business,1,0
2152,English,Aero Engineering,Social Science,History,Biology,Chinese,0,0
2153,Business,Optimization,French,Social Science,Chorus1,Chorus2,0,1
2154,Spanish,Social Science,Biology,Physics,Aero Engineering,Chemistry,1,0
2155,Algebra,History,Chemistry,Spanish,Astro Engineering,Chinese,0,0
2156,Biology,Astro Engineering,History,Social Science,Chemistry,Political Science,0,0
2157,Machine Learning,Biology,Social Science,Physics,History,French,0,0
2158,Algebra,Optimization,Astro Engineering,English,Spanish,Chemistry,0,0
2159,Chinese,Physics,Business,Biology,History,Machine Learning,0,0
2160,Business,Aero Engineering,Physics,Biology,Spanish,Chinese,0,0
2161,Astro Engineering,Optimization,Business,Spanish,Biology,Algebra,1,0
2162,Aero Engineering,Chinese,Social Science,Business,History,Political Science,1,0
2163,Optimization,Chemistry,Algebra,Business,Biology,Machine Learning,1,0
2164,French,Business,Astro Engineering,Optimization,Spanish,Physics,1,0
2165,Social Science,Spanish,Machine Learning,Optimization,Chorus1,Chorus2,0,1
2166,Physics,Chinese,Algebra,Chemistry,Aero Engineering,Biology,1,0
2167,Business,Chemistry,Machine Learning,Political Science,Physics,Astro Engineering,0,0
2168,Social Science,History,Astro Engineering,Algebra,Chemistry,Optimization,0,0
2169,Chinese,Chemistry,Optimization,Biology,Spanish,Astro Engineering,1,0
2170,Physics,French,History,Chinese,Chemistry,Aero Engineering,1,0
2171,Chemistry,Physics,French,Aero Engineering,Social Science,Biology,0,0
2172,Chinese,Social Science,French,Astro Engineering,Chemistry,Biology,0,0
2173,Physics,Optimization,Chinese,English,Chorus1,Chorus2,0,1
