,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
2534,French,Aero Engineering,Physics,History,Chorus1,Chorus2,0,1
2535,Business,French,Physics,English,History,Political Science,1,0
2536,Physics,Astro Engineering,History,Optimization,Machine Learning,Chemistry,0,0
2537,Physics,Chinese,Aero Engineering,Political Science,Chemistry,French,1,0
2538,Political Science,Biology,Social Science,Chinese,Chorus1,Chorus2,0,1
2539,History,English,Physics,Political Science,French,Biology,0,0
2540,Spanish,Algebra,Chinese,Political Science,Business,Astro Engineering,0,0
2541,Algebra,Spanish,Chemistry,History,Social Science,Political Science,0,0
2542,English,Chemistry,Aero Engineering,Social Science,Chorus1,Chorus2,0,1
2543,Chemistry,Political Science,History,Machine Learning,Chorus1,Chorus2,0,1
2544,Business,Political Science,Chemistry,Astro Engineering,French,Biology,0,0
2545,Business,Machine Learning,Social Science,English,Optimization,Spanish,1,0
2546,English,History,Spanish,Biology,Business,Aero Engineering,0,0
2547,Machine Learning,Astro Engineering,Business,French,Chemistry,Physics,1,0
2548,Algebra,Aero Engineering,English,Optimization,Astro Engineering,Chinese,1,0
2549,Spanish,Physics,Business,English,History,Aero Engineering,0,0
2550,Algebra,Chemistry,History,Business,Chorus1,Chorus2,0,1
2551,Business,Biology,Political Science,Algebra,English,Astro Engineering,1,0
2552,Aero Engineering,Social Science,History,Chinese,Political Science,Optimization,0,0
2553,Biology,Chemistry,Optimization,Business,Chorus1,Chorus2,0,1
2554,Business,Machine Learning,History,Algebra,Spanish,French,0,0
2555,Spanish,Optimization,English,Astro Engineering,Chorus1,Chorus2,0,1
2556,Chinese,English,Optimization,Chemistry,History,Political Science,0,0
2557,Business,Physics,English,Aero Engineering,Algebra,Social Science,1,0
2558,Chinese,Political Science,History,Physics,Machine Learning,Algebra,1,0
2559,Chinese,History,Machine Learning,Business,Algebra,English,0,0
2560,French,History,Social Science,Business,Machine Learning,Aero Engineering,0,0
2561,Chinese,Biology,Political Science,Aero Engineering,Algebra,French,0,0
2562,English,Social Science,Machine Learning,French,Chemistry,Spanish,1,0
2563,Chemistry,Political Science,Algebra,French,Optimization,English,0,0
2564,Chemistry,English,Social Science,French,Chorus1,Chorus2,0,1
2565,Algebra,Physics,History,Social Science,Chemistry,English,1,0
2566,Business,Spanish,Algebra,English,Chorus1,Chorus2,0,1
2567,Political Science,Machine Learning,Biology,Optimization,Aero Engineering,Business,1,0
2568,Machine Learning,Chemistry,English,Algebra,Biology,History,0,0
2569,Astro Engineering,Biology,Social Science,French,Aero Engineering,Optimization,0,0
2570,French,Biology,Optimization,Political Science,English,Astro Engineering,0,0
2571,Aero Engineering,History,Chemistry,Chinese,French,Algebra,0,0
2572,English,Optimization,Chinese,Biology,French,Chemistry,0,0
2573,Chinese,Spanish,Machine Learning,Political Science,Chemistry,English,0,0
2574,Astro Engineering,Algebra,Social Science,Chemistry,French,English,1,0
2575,History,Chemistry,Spanish,Astro Engineering,Social Science,Aero Engineering,1,0
2576,Business,Optimization,Spanish,Chinese,Aero Engineering,French,0,0
2577,Algebra,Optimization,Chemistry,Political Science,French,Spanish,0,0
2578,Optimization,English,Physics,Aero Engineering,Spanish,Biology,0,0
2579,Chinese,Chemistry,History,Social Science,Chorus1,Chorus2,0,1
2580,Biology,Physics,Machine Learning,History,Chorus1,Chorus2,0,1
2581,Machine Learning,French,Aero Engineering,English,Chorus1,Chorus2,0,1
2582,Optimization,Machine Learning,Social Science,Political Science,Spanish,Business,1,0
2583,Algebra,Astro Engineering,Spanish,Optimization,Chorus1,Chorus2,0,1
2584,Algebra,English,Physics,French,Aero Engineering,History,0,0
2585,Political Science,History,Spanish,Aero Engineering,Chorus1,Chorus2,0,1
2586,French,Chemistry,Business,Chinese,Biology,Astro Engineering,1,0
2587,Political Science,Optimization,Astro Engineering,Aero Engineering,Algebra,Business,0,0
2588,Political Science,French,English,Aero Engineering,Machine Learning,Business,1,0
2589,Chinese,Chemistry,History,Optimization,Machine Learning,Business,0,0
2590,French,Astro Engineering,Machine Learning,Physics,Aero Engineering,Chemistry,0,0
2591,Chinese,Physics,French,Chemistry,Astro Engineering,Optimization,0,0
2592,Physics,Business,Political Science,Optimization,History,Social Science,0,0
2593,Machine Learning,Aero Engineering,Social Science,Algebra,Biology,Optimization,0,0
2594,Chemistry,French,Algebra,Business,Chorus1,Chorus2,0,1
2595,History,Business,Machine Learning,French,Astro Engineering,Chinese,1,0
2596,Social Science,History,Chemistry,Chinese,Chorus1,Chorus2,0,1
2597,Political Science,Aero Engineering,Biology,French,Optimization,Social Science,1,0
2598,French,Political Science,Chinese,Astro Engineering,Biology,Chemistry,0,0
2599,French,Aero Engineering,Chemistry,Spanish,Biology,Algebra,0,0
2600,Business,French,History,Chinese,Algebra,Chemistry,0,0
2601,Biology,Aero Engineering,Optimization,Political Science,Chorus1,Chorus2,0,1
2602,French,Aero Engineering,Algebra,Machine Learning,Optimization,Political Science,0,0
2603,Optimization,Social Science,Algebra,Political Science,Machine Learning,Astro Engineering,0,0
2604,Aero Engineering,Physics,History,Chemistry,Chorus1,Chorus2,0,1
2605,Optimization,Physics,Chemistry,Political Science,Algebra,Social Science,0,0
2606,French,Physics,Business,Chinese,History,Social Science,0,0
2607,Algebra,Chinese,Aero Engineering,Chemistry,Optimization,Astro Engineering,1,0
2608,Chemistry,Optimization,Social Science,History,Machine Learning,Aero Engineering,0,0
2609,Optimization,Astro Engineering,Aero Engineering,French,Chemistry,English,1,0
2610,Political Science,English,Biology,History,Chemistry,Physics,1,0
2611,Chinese,Social Science,Aero Engineering,Chemistry,Spanish,Machine Learning,0,0
2612,Political Science,English,History,Chemistry,Optimization,Algebra,0,0
2613,Machine Learning,History,Social Science,Astro Engineering,Political Science,Aero Engineering,0,0
2614,Aero Engineering,Optimization,History,Social Science,Physics,Political Science,0,0
2615,Optimization,Astro Engineering,French,Political Science,Algebra,Machine Learning,0,0
2616,History,Physics,Astro Engineering,Optimization,French,Social Science,0,0
2617,Aero Engineering,Physics,History,English,Machine Learning,Social Science,1,0
2618,Chemistry,Social Science,Political Science,Optimization,Biology,Aero Engineering,1,0
2619,Physics,Political Science,French,Algebra,Aero Engineering,Biology,0,0
2620,Social Science,Astro Engineering,Biology,Chinese,Chorus1,Chorus2,0,1
2621,Physics,Political Science,Algebra,Chemistry,Machine Learning,Chinese,0,0
2622,Aero Engineering,Political Science,French,Astro Engineering,Business,Algebra,1,0
2623,Physics,Social Science,French,English,Chorus1,Chorus2,0,1
2624,Machine Learning,Political Science,Spanish,Optimization,English,Chinese,0,0
2625,Business,Social Science,Machine Learning,Political Science,Chorus1,Chorus2,0,1
2626,Machine Learning,French,Optimization,Algebra,Political Science,Physics,0,0
2627,Machine Learning,Biology,Business,Chinese,Chorus1,Chorus2,0,1
2628,Social Science,Aero Engineering,Optimization,History,English,Biology,0,0
2629,English,History,French,Spanish,Chorus1,Chorus2,0,1
2630,Algebra,Social Science,Spanish,Business,Machine Learning,History,0,0
2631,Chinese,Chemistry,History,Algebra,Physics,Spanish,0,0
2632,Physics,Optimization,Business,Spanish,French,Social Science,1,0
2633,French,Spanish,English,Algebra,Chinese,Social Science,0,0
2634,Chinese,Physics,French,Machine Learning,Chorus1,Chorus2,0,1
2635,Biology,Business,Aero Engineering,Chemistry,Chorus1,Chorus2,0,1
2636,Physics,History,English,Biology,Aero Engineering,French,0,0
2637,Chinese,French,Optimization,Machine Learning,Chemistry,Spanish,0,0
2638,Political Science,Social Science,Machine Learning,History,English,Biology,0,0
2639,Physics,Aero Engineering,Biology,History,Chorus1,Chorus2,0,1
2640,Aero Engineering,Spanish,Machine Learning,Optimization,French,Political Science,0,0
2641,English,Political Science,Business,Spanish,Algebra,Optimization,0,0
2642,History,Aero Engineering,Chemistry,Astro Engineering,Machine Learning,Chinese,0,0
2643,History,Machine Learning,Biology,Chinese,Physics,Optimization,1,0
2644,Aero Engineering,Chinese,Business,English,History,Astro Engineering,0,0
2645,Aero Engineering,Biology,Chinese,French,Chorus1,Chorus2,0,1
2646,Political Science,French,Spanish,Social Science,Algebra,Optimization,0,0
2647,Astro Engineering,Chinese,Business,Algebra,English,Machine Learning,1,0
2648,Biology,Physics,Optimization,Aero Engineering,Chorus1,Chorus2,0,1
2649,Physics,Optimization,Machine Learning,Algebra,Biology,English,1,0
2650,English,Astro Engineering,Chinese,Algebra,Chorus1,Chorus2,0,1
2651,Biology,Optimization,Machine Learning,Social Science,Spanish,French,0,0
2652,Political Science,Chemistry,English,Aero Engineering,Social Science,Chinese,1,0
2653,Political Science,Spanish,Physics,History,Chorus1,Chorus2,0,1
2654,Spanish,Social Science,Algebra,Chinese,Astro Engineering,Optimization,0,0
2655,History,Social Science,Chinese,Physics,Business,French,0,0
2656,Physics,English,Aero Engineering,Biology,Astro Engineering,History,1,0
2657,Aero Engineering,Machine Learning,Astro Engineering,Social Science,French,Optimization,0,0
2658,History,Physics,Chemistry,Social Science,Chinese,Astro Engineering,1,0
2659,Astro Engineering,French,Optimization,Chinese,Physics,Biology,1,0
2660,Chemistry,Optimization,Business,French,Aero Engineering,Spanish,1,0
2661,Political Science,Spanish,Optimization,Algebra,Physics,French,0,0
2662,Physics,Astro Engineering,Machine Learning,History,Aero Engineering,Chemistry,0,0
2663,English,Social Science,Chemistry,Optimization,French,Biology,0,0
2664,Algebra,Spanish,Biology,Astro Engineering,History,Business,0,0
2665,Machine Learning,French,Astro Engineering,Optimization,Chorus1,Chorus2,0,1
2666,History,Chemistry,French,Business,English,Machine Learning,0,0
2667,Algebra,Aero Engineering,Machine Learning,Social Science,English,Astro Engineering,1,0
2668,English,Machine Learning,Physics,Social Science,History,Chinese,0,0
2669,Physics,Chinese,Aero Engineering,Spanish,Business,History,1,0
2670,Algebra,Physics,Spanish,Machine Learning,Chorus1,Chorus2,0,1
2671,Optimization,Aero Engineering,Algebra,Spanish,Astro Engineering,English,0,0
2672,History,Machine Learning,Physics,Chinese,Algebra,Astro Engineering,1,0
2673,French,Algebra,Chinese,Physics,Astro Engineering,Machine Learning,0,0
2674,Chemistry,Machine Learning,Business,Aero Engineering,Astro Engineering,Political Science,0,0
2675,Social Science,History,Aero Engineering,French,Chemistry,Algebra,1,0
2676,Chinese,Physics,French,Chemistry,Chorus1,Chorus2,0,1
2677,Aero Engineering,Spanish,Social Science,Astro Engineering,Chinese,Business,0,0
2678,Chinese,Political Science,Machine Learning,Aero Engineering,Optimization,Spanish,1,0
2679,Physics,Aero Engineering,Chemistry,English,History,Algebra,0,0
2680,Physics,Optimization,Biology,Business,Social Science,Spanish,0,0
2681,English,Spanish,History,French,Chinese,Chemistry,0,0
2682,French,Physics,Aero Engineering,Chemistry,Chinese,Political Science,0,0
2683,English,Chemistry,Social Science,Astro Engineering,Biology,History,0,0
2684,Political Science,Chinese,Algebra,French,Biology,Business,0,0
2685,Chinese,Biology,Business,History,Astro Engineering,Aero Engineering,0,0
2686,Spanish,Aero Engineering,Chinese,Physics,Chemistry,Algebra,1,0
2687,Chinese,History,Business,Spanish,Biology,Astro Engineering,1,0
2688,Spanish,Chinese,Optimization,Algebra,French,Business,0,0
2689,Algebra,Optimization,French,English,Biology,Social Science,1,0
2690,Chemistry,Algebra,Machine Learning,Political Science,Spanish,French,1,0
2691,Political Science,History,Astro Engineering,Machine Learning,Physics,Chemistry,0,0
2692,Optimization,Aero Engineering,Biology,Machine Learning,Algebra,French,0,0
2693,Aero Engineering,Spanish,Chinese,Social Science,French,Algebra,1,0
2694,Chemistry,Social Science,History,Biology,Spanish,Business,0,0
2695,History,Spanish,Physics,Biology,Astro Engineering,Machine Learning,0,0
2696,Physics,Social Science,History,Astro Engineering,Aero Engineering,Spanish,0,0
2697,French,Machine Learning,Biology,Aero Engineering,History,Chinese,0,0
2698,Social Science,Physics,Machine Learning,Astro Engineering,Spanish,English,1,0
2699,French,English,Optimization,Chinese,Political Science,Aero Engineering,1,0
2700,English,Chinese,Physics,History,Spanish,Chemistry,0,0
2701,Aero Engineering,Physics,English,French,Astro Engineering,Spanish,0,0
2702,Aero Engineering,Spanish,Business,Social Science,Chorus1,Chorus2,0,1
2703,Optimization,Social Science,French,Aero Engineering,Chorus1,Chorus2,0,1
2704,Machine Learning,Optimization,Chinese,History,Business,Spanish,0,0
2705,Physics,Business,Algebra,Astro Engineering,French,Political Science,0,0
2706,Social Science,Political Science,Chemistry,Business,Astro Engineering,English,1,0
2707,Biology,Astro Engineering,Chinese,History,Chorus1,Chorus2,0,1
2708,Social Science,Political Science,Algebra,Spanish,Optimization,French,0,0
2709,Political Science,Social Science,Biology,Spanish,Machine Learning,English,0,0
2710,English,Biology,Chinese,Chemistry,Business,Algebra,0,0
2711,Political Science,History,Chinese,Machine Learning,English,Spanish,0,0
2712,English,History,Optimization,Chemistry,Business,Physics,0,0
2713,Optimization,Business,English,Social Science,Chorus1,Chorus2,0,1
2714,Biology,Social Science,Optimization,Business,English,Chinese,1,0
2715,Optimization,History,Spanish,Astro Engineering,Business,Social Science,0,0
2716,Aero Engineering,Chinese,History,Social Science,Optimization,Algebra,0,0
2717,Biology,Political Science,Business,Algebra,Aero Engineering,Social Science,1,0
2718,Optimization,Algebra,Aero Engineering,Chemistry,Biology,English,0,0
2719,Astro Engineering,History,Chemistry,Physics,Optimization,Spanish,1,0
2720,Optimization,Physics,Spanish,Aero Engineering,Chemistry,Biology,0,0
2721,Optimization,Spanish,Political Science,Algebra,Social Science,French,0,0
2722,Astro Engineering,History,French,Algebra,Machine Learning,Spanish,1,0
2723,Political Science,Chemistry,Machine Learning,Physics,Chorus1,Chorus2,0,1
2724,Spanish,Optimization,Algebra,Social Science,Chemistry,History,0,0
2725,Chinese,Chemistry,Optimization,Machine Learning,Chorus1,Chorus2,0,1
2726,History,Social Science,Spanish,Political Science,English,Chinese,0,0
2727,Political Science,History,French,Biology,Machine Learning,Business,0,0
2728,History,Aero Engineering,Algebra,English,Chinese,Business,0,0
2729,Biology,English,Optimization,History,French,Physics,0,0
2730,Physics,Biology,History,Optimization,Political Science,Aero Engineering,0,0
2731,Business,Machine Learning,Optimization,Biology,French,Physics,1,0
2732,Political Science,Algebra,Biology,Aero Engineering,Chinese,History,1,0
2733,Business,Biology,French,English,Spanish,Chinese,0,0
2734,Machine Learning,English,History,Astro Engineering,Chemistry,Spanish,0,0
2735,Biology,History,Machine Learning,Spanish,Physics,Aero Engineering,0,0
2736,History,Physics,Biology,Machine Learning,Chinese,Algebra,0,0
2737,Algebra,Biology,Physics,History,Political Science,Business,1,0
2738,Aero Engineering,Business,Physics,Algebra,Chinese,Political Science,0,0
2739,Algebra,English,Astro Engineering,Social Science,Physics,French,1,0
2740,Algebra,Chinese,History,Astro Engineering,Chorus1,Chorus2,0,1
2741,Biology,Social Science,Optimization,Political Science,Astro Engineering,French,0,0
2742,Spanish,French,Social Science,Algebra,Physics,History,0,0
2743,Machine Learning,Optimization,Physics,Algebra,French,Spanish,0,0
2744,Physics,Machine Learning,Biology,Chemistry,French,Aero Engineering,0,0
2745,Algebra,Political Science,Physics,Machine Learning,English,Chinese,0,0
2746,Astro Engineering,Chinese,Machine Learning,Political Science,Social Science,French,0,0
2747,Spanish,History,Chinese,Business,Astro Engineering,French,0,0
2748,Chemistry,Chinese,Spanish,English,Physics,History,1,0
2749,English,Algebra,Physics,Political Science,Chinese,Business,1,0
2750,Business,French,Machine Learning,Chemistry,Chorus1,Chorus2,0,1
2751,Business,Machine Learning,Biology,Spanish,Social Science,Optimization,1,0
