,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
2395,Aero Engineering,Chinese,English,Algebra,Optimization,Chemistry,0,0
2396,Astro Engineering,Optimization,Aero Engineering,Social Science,Chorus1,Chorus2,0,1
2397,Algebra,Machine Learning,English,Physics,Optimization,Chemistry,0,0
2398,Machine Learning,Biology,History,Algebra,Spanish,Social Science,0,0
2399,Optimization,Astro Engineering,History,Spanish,French,Algebra,0,0
2400,Spanish,Chemistry,Algebra,Chinese,Physics,Aero Engineering,0,0
2401,Spanish,Business,French,Political Science,Optimization,Chinese,1,0
2402,Business,Optimization,Aero Engineering,Astro Engineering,Physics,Social Science,1,0
2403,History,Biology,French,Machine Learning,Chorus1,Chorus2,0,1
2404,Physics,Business,Chinese,Political Science,Machine Learning,Aero Engineering,0,0
2405,Spanish,Chinese,History,Political Science,Physics,Optimization,0,0
2406,English,Spanish,Chinese,History,Optimization,Algebra,0,0
2407,Social Science,Aero Engineering,Astro Engineering,Algebra,French,English,0,0
2408,English,Spanish,Chemistry,Chinese,Optimization,Algebra,0,0
2409,Physics,Aero Engineering,Algebra,Optimization,Biology,Chinese,0,0
2410,Physics,Aero Engineering,Biology,History,French,Spanish,0,0
2411,Social Science,Spanish,Business,Biology,Chorus1,Chorus2,0,1
2412,English,French,Algebra,Chinese,Astro Engineering,Social Science,0,0
2413,English,Political Science,Aero Engineering,French,History,Optimization,0,0
2414,Chinese,Business,Political Science,French,Optimization,History,0,0
2415,Biology,English,Business,Chemistry,Spanish,Optimization,0,0
2416,Aero Engineering,Astro Engineering,French,Chinese,Chorus1,Chorus2,0,1
2417,Optimization,Chemistry,Chinese,Business,English,Machine Learning,0,0
2418,Optimization,Chemistry,Business,French,Physics,Chinese,1,0
2419,Chemistry,Algebra,Chinese,French,Chorus1,Chorus2,0,1
2420,Social Science,Spanish,Aero Engineering,French,Chorus1,Chorus2,0,1
2421,Political Science,Algebra,History,Chemistry,Spanish,Machine Learning,0,0
2422,Chemistry,Social Science,Astro Engineering,English,Political Science,Physics,0,0
2423,Business,Optimization,Social Science,Algebra,Machine Learning,Spanish,0,0
2424,Biology,Social Science,Chinese,Business,Political Science,Algebra,0,0
2425,Chinese,Aero Engineering,Social Science,French,Business,Biology,0,0
2426,Political Science,History,Business,Social Science,Chinese,Biology,1,0
2427,Aero Engineering,Physics,History,Biology,Chinese,Social Science,0,0
2428,Social Science,Political Science,Astro Engineering,Optimization,Spanish,Business,1,0
2429,Aero Engineering,Biology,French,Optimization,Social Science,English,0,0
2430,English,Business,Physics,Optimization,Social Science,Spanish,0,0
2431,English,Political Science,Aero Engineering,Algebra,Astro Engineering,Chinese,0,0
2432,Algebra,Chemistry,Business,Political Science,Machine Learning,Spanish,0,0
2433,History,Chemistry,Political Science,Astro Engineering,Algebra,Biology,0,0
2434,Algebra,Optimization,English,French,Chorus1,Chorus2,0,1
2435,English,Physics,Aero Engineering,Machine Learning,History,Social Science,0,0
2436,English,Aero Engineering,Spanish,Chemistry,History,French,0,0
2437,Spanish,Physics,Business,History,Machine Learning,English,1,0
2438,Aero Engineering,Astro Engineering,English,Biology,Algebra,Chinese,0,0
2439,Biology,Political Science,Spanish,History,Chorus1,Chorus2,0,1
2440,English,Machine Learning,French,Aero Engineering,Physics,Chinese,1,0
2441,Biology,English,French,Aero Engineering,Business,Physics,0,0
2442,English,Chinese,Machine Learning,History,Biology,Political Science,0,0
2443,Chemistry,Machine Learning,English,Physics,Chorus1,Chorus2,0,1
2444,Physics,History,English,Machine Learning,Social Science,Algebra,0,0
2445,Machine Learning,French,Algebra,Political Science,Business,Social Science,0,0
2446,Spanish,Political Science,Algebra,Optimization,Business,Physics,0,0
2447,Political Science,Optimization,History,Chemistry,Aero Engineering,Astro Engineering,1,0
2448,Chinese,Social Science,Algebra,History,Optimization,English,0,0
2449,Physics,Machine Learning,History,Aero Engineering,English,Spanish,0,0
2450,Chemistry,Political Science,Biology,Spanish,History,Business,0,0
2451,Aero Engineering,History,Algebra,Political Science,Chinese,Chemistry,0,0
2452,French,History,Machine Learning,English,Business,Astro Engineering,0,0
2453,English,History,French,Spanish,Chorus1,Chorus2,0,1
2454,French,Chemistry,Algebra,English,Spanish,Physics,0,0
2455,Chemistry,Machine Learning,French,Spanish,English,Algebra,1,0
2456,Chinese,Machine Learning,French,English,Chemistry,Spanish,0,0
2457,Biology,Aero Engineering,Spanish,Chemistry,Algebra,Political Science,0,0
2458,Spanish,Machine Learning,Chemistry,Physics,Aero Engineering,Chinese,1,0
2459,Social Science,Aero Engineering,Biology,Algebra,English,Chemistry,1,0
2460,Spanish,Chinese,Social Science,Machine Learning,Chorus1,Chorus2,0,1
2461,Astro Engineering,Optimization,Political Science,Business,Chemistry,Machine Learning,0,0
2462,Physics,French,Algebra,Biology,Political Science,Social Science,0,0
2463,Machine Learning,Algebra,Spanish,Social Science,English,Chemistry,0,0
2464,History,Social Science,Business,Chemistry,Political Science,Physics,1,0
2465,Political Science,Chemistry,Machine Learning,Social Science,Chorus1,Chorus2,0,1
2466,Machine Learning,Aero Engineering,Business,Spanish,Optimization,Chinese,0,0
2467,Astro Engineering,French,Biology,Business,English,Algebra,0,0
2468,Algebra,Machine Learning,Physics,English,Chorus1,Chorus2,0,1
2469,Chinese,Political Science,History,Astro Engineering,Machine Learning,Spanish,0,0
2470,Chinese,Political Science,English,Machine Learning,Biology,Physics,1,0
2471,Chemistry,Physics,Astro Engineering,Chinese,History,Biology,1,0
2472,Optimization,Chemistry,Political Science,French,Machine Learning,Aero Engineering,0,0
2473,Business,Astro Engineering,Machine Learning,Biology,Chorus1,Chorus2,0,1
2474,Social Science,Biology,Political Science,French,Machine Learning,Algebra,1,0
2475,History,Aero Engineering,Spanish,Chinese,Biology,Algebra,0,0
2476,Aero Engineering,Business,Machine Learning,French,Biology,Political Science,0,0
2477,Optimization,Astro Engineering,Biology,Aero Engineering,Chinese,Chemistry,0,0
2478,Political Science,Chemistry,Physics,French,Algebra,Astro Engineering,1,0
2479,Social Science,Chemistry,English,Spanish,Algebra,Political Science,1,0
2480,Chinese,Physics,Spanish,English,Aero Engineering,Social Science,0,0
2481,Spanish,Chinese,Biology,Political Science,Chorus1,Chorus2,0,1
2482,Business,Chinese,Aero Engineering,English,Physics,Chemistry,0,0
2483,Physics,Biology,Aero Engineering,Machine Learning,Chorus1,Chorus2,0,1
2484,Physics,Spanish,Algebra,Astro Engineering,Chinese,Biology,0,0
2485,Biology,History,Algebra,Business,Chinese,Chemistry,1,0
2486,Chemistry,Political Science,Business,Physics,French,Chinese,1,0
2487,Business,English,Chinese,Optimization,Astro Engineering,Machine Learning,0,0
2488,Machine Learning,Biology,Chemistry,History,Physics,Spanish,0,0
2489,Business,Physics,Spanish,Machine Learning,English,Astro Engineering,1,0
2490,Physics,Political Science,Social Science,Spanish,Chorus1,Chorus2,0,1
2491,Chinese,Algebra,Spanish,Optimization,Chorus1,Chorus2,0,1
2492,Algebra,Chemistry,Political Science,Business,Chinese,Physics,0,0
2493,Social Science,Astro Engineering,Aero Engineering,English,Chorus1,Chorus2,0,1
2494,Social Science,Physics,English,Aero Engineering,Political Science,Machine Learning,0,0
2495,Physics,Machine Learning,Social Science,Chinese,History,Chemistry,1,0
2496,Political Science,Business,Algebra,Aero Engineering,Chorus1,Chorus2,0,1
2497,English,History,Biology,Astro Engineering,Chorus1,Chorus2,0,1
2498,Business,Political Science,Chinese,Physics,Chorus1,Chorus2,0,1
2499,Astro Engineering,Optimization,Social Science,English,Chemistry,Chinese,0,0
2500,Aero Engineering,Biology,Political Science,English,Chorus1,Chorus2,0,1
2501,English,French,Physics,Biology,Chemistry,Algebra,0,0
2502,Algebra,Business,Social Science,Chinese,Political Science,Physics,0,0
2503,Optimization,Machine Learning,Physics,Spanish,Social Science,Business,0,0
2504,Algebra,Chinese,Political Science,Physics,Chemistry,Social Science,0,0
2505,Aero Engineering,Chinese,English,Political Science,Social Science,Machine Learning,0,0
2506,History,Chemistry,Biology,Social Science,French,English,1,0
2507,Business,Algebra,Chemistry,Biology,History,Political Science,0,0
2508,Chinese,Aero Engineering,Chemistry,History,Business,Algebra,0,0
2509,Algebra,Political Science,English,Chinese,Chorus1,Chorus2,0,1
2510,Spanish,Aero Engineering,French,Physics,English,Chinese,0,0
2511,Social Science,Astro Engineering,Aero Engineering,Chemistry,Biology,Spanish,0,0
2512,Physics,Optimization,Chemistry,Algebra,Political Science,Machine Learning,0,0
2513,Chinese,Business,Aero Engineering,Optimization,Algebra,History,0,0
2514,Aero Engineering,French,History,Optimization,Spanish,Astro Engineering,0,0
2515,Machine Learning,Physics,Algebra,Chinese,History,Business,0,0
2516,History,Aero Engineering,Biology,Spanish,Algebra,Social Science,0,0
2517,History,English,Chinese,Machine Learning,Chorus1,Chorus2,0,1
2518,Chemistry,Physics,Business,Social Science,Astro Engineering,Political Science,0,0
2519,History,Astro Engineering,Business,Chinese,Political Science,Aero Engineering,1,0
2520,Spanish,Business,Optimization,Chemistry,History,Chinese,0,0
2521,Business,Spanish,Political Science,Astro Engineering,Algebra,Chinese,1,0
2522,Business,Astro Engineering,Social Science,Spanish,Physics,Chemistry,0,0
2523,Spanish,Physics,History,Machine Learning,Chorus1,Chorus2,0,1
2524,Algebra,Political Science,Optimization,Chinese,Machine Learning,Physics,0,0
2525,Chemistry,Algebra,Political Science,English,Machine Learning,Optimization,0,0
2526,Business,Biology,English,Social Science,Machine Learning,Spanish,0,0
2527,Business,Optimization,Social Science,Political Science,Chemistry,Algebra,0,0
2528,Physics,English,History,Optimization,Chorus1,Chorus2,0,1
2529,Biology,Political Science,English,Machine Learning,History,Algebra,0,0
2530,Algebra,Optimization,Aero Engineering,French,Machine Learning,Chemistry,0,0
2531,Aero Engineering,Chemistry,Physics,Business,Chorus1,Chorus2,0,1
2532,Machine Learning,Physics,Astro Engineering,Chemistry,Political Science,Optimization,0,0
2533,Algebra,Business,History,Machine Learning,Biology,Astro Engineering,1,0
2534,Optimization,English,Aero Engineering,Biology,French,Algebra,0,0
2535,Chinese,Political Science,Machine Learning,Algebra,Biology,Physics,0,0
2536,Algebra,Machine Learning,History,Social Science,Chemistry,Optimization,1,0
2537,Spanish,Astro Engineering,English,Chinese,Chorus1,Chorus2,0,1
2538,Chinese,French,Aero Engineering,Algebra,Optimization,English,0,0
2539,Political Science,Biology,Chemistry,History,Chorus1,Chorus2,0,1
2540,Physics,Astro Engineering,Chinese,Machine Learning,French,Optimization,0,0
2541,Spanish,Social Science,Aero Engineering,Chinese,History,French,0,0
2542,Astro Engineering,Business,Aero Engineering,Political Science,Algebra,Chinese,0,0
2543,Chinese,English,Machine Learning,Aero Engineering,Chorus1,Chorus2,0,1
2544,English,Chemistry,Physics,Biology,Spanish,Business,0,0
2545,Biology,English,Spanish,Chemistry,Aero Engineering,Political Science,0,0
2546,French,Algebra,Business,Optimization,Astro Engineering,Chemistry,0,0
2547,Aero Engineering,Business,Political Science,Physics,History,Spanish,1,0
2548,Algebra,Political Science,Optimization,Biology,Machine Learning,History,1,0
2549,Social Science,Chinese,Aero Engineering,Physics,Political Science,Machine Learning,1,0
2550,French,Astro Engineering,Spanish,Algebra,Business,Biology,1,0
2551,Chemistry,Business,Chinese,Aero Engineering,Social Science,Machine Learning,1,0
2552,Political Science,Chemistry,Chinese,English,Chorus1,Chorus2,0,1
2553,English,Chinese,Political Science,Social Science,Machine Learning,Business,1,0
2554,Algebra,Political Science,Business,Physics,Chemistry,Optimization,0,0
2555,Biology,English,Algebra,Spanish,Chorus1,Chorus2,0,1
2556,Algebra,Physics,Optimization,Aero Engineering,Astro Engineering,English,0,0
2557,Spanish,Business,Social Science,Biology,Chorus1,Chorus2,0,1
2558,English,Social Science,Astro Engineering,Spanish,Physics,History,1,0
2559,English,Biology,Machine Learning,Astro Engineering,Chinese,Political Science,0,0
2560,French,Spanish,Algebra,Political Science,Physics,English,0,0
2561,Social Science,Machine Learning,Astro Engineering,Optimization,Spanish,English,0,0
2562,Chinese,Social Science,Physics,Spanish,Optimization,English,0,0
2563,History,Algebra,Astro Engineering,Optimization,Aero Engineering,French,0,0
2564,Astro Engineering,Spanish,Business,Algebra,Machine Learning,Political Science,0,0
2565,Political Science,Machine Learning,Chinese,Biology,French,Physics,0,0
2566,Aero Engineering,Spanish,History,Social Science,Political Science,Optimization,0,0
2567,Social Science,Business,Aero Engineering,Machine Learning,Physics,Algebra,1,0
2568,Political Science,Astro Engineering,Spanish,History,Aero Engineering,English,1,0
2569,Chinese,Astro Engineering,Physics,Business,Machine Learning,Biology,0,0
2570,Chemistry,Astro Engineering,Optimization,English,Aero Engineering,History,0,0
2571,Business,English,Biology,Astro Engineering,Social Science,Chinese,1,0
2572,Biology,Optimization,Chinese,Aero Engineering,Social Science,Physics,0,0
2573,French,Optimization,Machine Learning,Physics,Chinese,Social Science,0,0
2574,Chemistry,English,Machine Learning,Astro Engineering,Chorus1,Chorus2,0,1
2575,English,Aero Engineering,Political Science,Biology,Social Science,Chinese,0,0
2576,Political Science,Aero Engineering,Chemistry,Astro Engineering,Business,History,1,0
2577,Business,Optimization,Physics,Biology,French,Social Science,1,0
2578,Aero Engineering,Optimization,Physics,French,History,Chemistry,1,0
2579,English,Algebra,Aero Engineering,Physics,Chorus1,Chorus2,0,1
2580,Biology,Astro Engineering,Algebra,Business,Aero Engineering,Physics,1,0
2581,Spanish,Social Science,Biology,Physics,Astro Engineering,Political Science,0,0
2582,Business,Biology,Social Science,Optimization,Chorus1,Chorus2,0,1
2583,Algebra,Political Science,Business,Aero Engineering,Astro Engineering,Chinese,0,0
2584,Biology,English,Business,Optimization,Chorus1,Chorus2,0,1
2585,Aero Engineering,Social Science,Astro Engineering,History,Chorus1,Chorus2,0,1
2586,Algebra,Social Science,Aero Engineering,Astro Engineering,English,Political Science,0,0
2587,French,Machine Learning,Business,Social Science,English,Algebra,1,0
2588,Biology,Political Science,Chemistry,Spanish,Aero Engineering,Chinese,1,0
2589,Aero Engineering,Machine Learning,Optimization,Spanish,Chorus1,Chorus2,0,1
2590,Physics,English,Algebra,French,Astro Engineering,Spanish,0,0
2591,Political Science,Chemistry,Aero Engineering,Machine Learning,Chorus1,Chorus2,0,1
2592,Astro Engineering,Aero Engineering,Machine Learning,French,Social Science,History,0,0
2593,Business,Biology,Spanish,Social Science,Chemistry,Political Science,1,0
2594,Astro Engineering,Social Science,Physics,Optimization,History,English,0,0
2595,Chinese,English,Chemistry,History,French,Optimization,1,0
2596,Astro Engineering,Chemistry,Social Science,Business,English,Algebra,0,0
2597,Spanish,Business,Machine Learning,Chinese,Optimization,Physics,0,0
2598,Biology,Social Science,French,Physics,Business,Algebra,0,0
2599,Chinese,French,Biology,Social Science,Chorus1,Chorus2,0,1
2600,Biology,Social Science,Political Science,Algebra,Business,Astro Engineering,0,0
2601,French,Chemistry,Biology,History,Chorus1,Chorus2,0,1
2602,Chinese,Aero Engineering,Chemistry,Spanish,Biology,Algebra,0,0
2603,Chemistry,Chinese,Optimization,Machine Learning,Chorus1,Chorus2,0,1
2604,Chemistry,Physics,Algebra,Social Science,Political Science,Aero Engineering,0,0
2605,History,Chemistry,Algebra,Social Science,Physics,Machine Learning,0,0
