,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
1680,Astro Engineering,Spanish,Physics,Political Science,Social Science,Chemistry,1,0
1681,French,Chemistry,Algebra,English,History,Social Science,1,0
1682,French,Astro Engineering,Algebra,English,Spanish,Social Science,0,0
1683,Spanish,Aero Engineering,Chinese,Physics,Optimization,Business,1,0
1684,Astro Engineering,Chinese,Algebra,Business,Spanish,Optimization,0,0
1685,Machine Learning,Aero Engineering,English,Political Science,French,Physics,1,0
1686,Spanish,Social Science,History,Chemistry,Business,Machine Learning,0,0
1687,History,Physics,Spanish,Biology,Algebra,Political Science,1,0
1688,Chemistry,Machine Learning,English,Business,Astro Engineering,History,0,0
1689,Physics,Political Science,Algebra,Biology,Astro Engineering,Business,0,0
1690,Spanish,Physics,Chemistry,French,Business,Astro Engineering,0,0
1691,Spanish,Chinese,Social Science,English,Political Science,Business,0,0
1692,Astro Engineering,French,Physics,Biology,History,Spanish,1,0
1693,Spanish,Machine Learning,Biology,Chemistry,Optimization,Aero Engineering,1,0
1694,Social Science,Aero Engineering,Political Science,Algebra,History,Astro Engineering,0,0
1695,Social Science,Business,Political Science,English,Physics,Machine Learning,1,0
1696,English,Chinese,Social Science,History,Chorus1,Chorus2,0,1
1697,Machine Learning,Astro Engineering,English,Spanish,Business,Political Science,0,0
1698,Astro Engineering,Biology,Physics,English,Algebra,Political Science,1,0
1699,Optimization,Biology,Algebra,Chemistry,Business,Astro Engineering,0,0
1700,Optimization,English,Spanish,Chinese,French,Physics,0,0
1701,Aero Engineering,Machine Learning,French,Optimization,Astro Engineering,English,0,0
1702,Spanish,Chinese,Political Science,Physics,Social Science,Aero Engineering,0,0
1703,History,Astro Engineering,Physics,English,Chinese,Business,0,0
1704,Aero Engineering,Machine Learning,Biology,Business,Social Science,History,0,0
1705,Spanish,Machine Learning,Aero Engineering,Algebra,Political Science,Astro Engineering,0,0
1706,Aero Engineering,Spanish,Chemistry,French,Machine Learning,Algebra,0,0
1707,Spanish,Algebra,Aero Engineering,French,Biology,Chemistry,0,0
1708,Astro Engineering,Chinese,French,Political Science,Optimization,Chemistry,0,0
1709,French,Chinese,History,Business,Optimization,Spanish,1,0
1710,Physics,Optimization,Aero Engineering,Chinese,Chemistry,Spanish,0,0
1711,Social Science,Algebra,Optimization,History,Aero Engineering,Spanish,0,0
1712,Physics,Machine Learning,Optimization,Chemistry,French,Social Science,0,0
1713,Algebra,Chinese,History,Optimization,Physics,French,0,0
1714,Biology,Chinese,Physics,English,History,Optimization,0,0
1715,Aero Engineering,Chinese,English,Physics,Biology,Political Science,0,0
1716,French,Social Science,Astro Engineering,Algebra,History,Aero Engineering,1,0
1717,Optimization,Machine Learning,French,Political Science,Chorus1,Chorus2,0,1
1718,Biology,Astro Engineering,History,English,Algebra,Political Science,1,0
1719,Chinese,Astro Engineering,Social Science,Political Science,Algebra,Business,1,0
1720,Optimization,Astro Engineering,French,Spanish,History,Physics,0,0
1721,Chemistry,Chinese,Optimization,Social Science,Spanish,History,1,0
1722,History,English,Social Science,French,Biology,Astro Engineering,0,0
1723,Physics,History,Business,Machine Learning,Political Science,Social Science,0,0
1724,Social Science,Biology,Chinese,Physics,English,Spanish,0,0
1725,History,Astro Engineering,Political Science,Chemistry,French,Chinese,1,0
1726,Political Science,Chemistry,Spanish,Algebra,Optimization,Chinese,0,0
1727,French,Machine Learning,Astro Engineering,English,History,Chemistry,0,0
1728,Physics,Aero Engineering,Biology,Chemistry,Machine Learning,Spanish,1,0
1729,Political Science,Chinese,Biology,Chemistry,Algebra,French,0,0
1730,Aero Engineering,Business,Astro Engineering,Optimization,French,Social Science,0,0
1731,Algebra,Spanish,Chinese,Business,Chorus1,Chorus2,0,1
1732,Political Science,Spanish,Algebra,Optimization,Machine Learning,English,0,0
1733,Spanish,Physics,Algebra,History,Astro Engineering,Aero Engineering,1,0
1734,History,Astro Engineering,Spanish,Chemistry,Chorus1,Chorus2,0,1
1735,English,Spanish,Biology,Business,Optimization,Political Science,0,0
1736,Chemistry,History,Astro Engineering,Political Science,Spanish,Physics,1,0
1737,Political Science,Social Science,Algebra,English,Biology,Physics,0,0
1738,Aero Engineering,Machine Learning,Algebra,Biology,Optimization,Chinese,0,0
1739,Astro Engineering,Optimization,Business,Chinese,Machine Learning,English,1,0
1740,Algebra,Biology,Spanish,Astro Engineering,Optimization,Business,0,0
1741,English,French,Political Science,History,Machine Learning,Algebra,0,0
1742,Algebra,Machine Learning,Biology,Chemistry,Chinese,History,0,0
1743,History,French,Optimization,Aero Engineering,Chinese,Political Science,1,0
1744,English,Machine Learning,Astro Engineering,Biology,Social Science,French,0,0
1745,Biology,Social Science,Optimization,Chemistry,Machine Learning,Chinese,0,0
1746,Political Science,Aero Engineering,Business,Chemistry,Spanish,Social Science,1,0
1747,History,Chinese,Chemistry,Algebra,Astro Engineering,Optimization,0,0
1748,History,Chinese,Astro Engineering,English,Social Science,Political Science,0,0
1749,Chinese,French,Algebra,Aero Engineering,Optimization,Business,0,0
1750,Biology,Machine Learning,Spanish,Political Science,Chorus1,Chorus2,0,1
1751,Political Science,French,Chemistry,History,Spanish,English,0,0
1752,Machine Learning,Chemistry,Biology,Spanish,History,Business,0,0
1753,Aero Engineering,Chinese,Algebra,English,French,Business,0,0
1754,French,Aero Engineering,Algebra,Political Science,Machine Learning,Biology,0,0
1755,Social Science,Aero Engineering,English,Optimization,French,Physics,0,0
1756,History,Biology,Business,French,Algebra,Optimization,0,0
1757,Chemistry,History,Spanish,Optimization,Aero Engineering,Algebra,0,0
1758,Machine Learning,French,Business,English,Chorus1,Chorus2,0,1
1759,Business,Algebra,Spanish,Political Science,French,Social Science,0,0
1760,Social Science,French,Astro Engineering,Algebra,Optimization,Chemistry,0,0
1761,Chinese,Algebra,English,Business,Spanish,Political Science,0,0
1762,Algebra,Chemistry,Business,Aero Engineering,French,Machine Learning,0,0
1763,Machine Learning,French,Algebra,Optimization,Chinese,English,1,0
1764,Political Science,Spanish,Business,Optimization,Aero Engineering,Social Science,0,0
1765,Algebra,Chinese,History,English,Social Science,Aero Engineering,0,0
1766,Physics,Biology,Optimization,English,Social Science,Machine Learning,1,0
1767,Optimization,Chinese,Chemistry,Business,Biology,Political Science,0,0
1768,French,Astro Engineering,Chemistry,Machine Learning,Spanish,Chinese,0,0
1769,French,Machine Learning,Chinese,Astro Engineering,Chorus1,Chorus2,0,1
1770,Spanish,Astro Engineering,English,Chemistry,Machine Learning,Optimization,1,0
1771,Chemistry,Machine Learning,Social Science,French,Physics,Astro Engineering,1,0
1772,Algebra,Chinese,Spanish,Political Science,Chorus1,Chorus2,0,1
1773,Chemistry,Social Science,Physics,Chinese,Chorus1,Chorus2,0,1
1774,Optimization,Business,English,Social Science,Aero Engineering,Political Science,0,0
1775,Business,Aero Engineering,Astro Engineering,Chemistry,Chorus1,Chorus2,0,1
1776,Machine Learning,Astro Engineering,Social Science,Optimization,English,Chinese,1,0
1777,French,Chemistry,Machine Learning,Biology,Optimization,Business,1,0
1778,Business,Social Science,Aero Engineering,Spanish,History,Biology,0,0
1779,Biology,Social Science,English,Physics,Chorus1,Chorus2,0,1
1780,French,Optimization,Aero Engineering,Spanish,History,Biology,0,0
1781,Biology,Chemistry,Business,Spanish,Optimization,Physics,0,0
1782,Chinese,Astro Engineering,History,Biology,Social Science,Chemistry,0,0
1783,Algebra,Astro Engineering,Business,Aero Engineering,French,History,0,0
1784,Aero Engineering,Chemistry,Political Science,Machine Learning,French,Chinese,0,0
1785,Astro Engineering,Chinese,Political Science,French,Chorus1,Chorus2,0,1
1786,Algebra,Astro Engineering,Biology,Machine Learning,Chinese,Business,0,0
1787,Political Science,English,Machine Learning,Chemistry,Aero Engineering,Physics,0,0
1788,French,History,English,Physics,Optimization,Biology,1,0
1789,Optimization,Spanish,Aero Engineering,History,Physics,Astro Engineering,0,0
1790,Algebra,Physics,Aero Engineering,French,Machine Learning,Social Science,0,0
1791,Political Science,French,Algebra,English,Optimization,Business,1,0
1792,Aero Engineering,Optimization,Astro Engineering,Political Science,Biology,History,0,0
1793,Astro Engineering,Chemistry,Business,Chinese,Algebra,Spanish,1,0
1794,Machine Learning,Physics,Business,Aero Engineering,Chorus1,Chorus2,0,1
1795,History,Biology,Business,Algebra,Political Science,Chinese,0,0
1796,Biology,Spanish,Aero Engineering,Chemistry,English,Business,0,0
1797,Algebra,French,Chinese,Aero Engineering,Astro Engineering,Physics,0,0
1798,Social Science,Machine Learning,Spanish,Biology,Chorus1,Chorus2,0,1
1799,Spanish,Aero Engineering,Algebra,Astro Engineering,History,Biology,0,0
1800,Social Science,Business,Chemistry,Chinese,Algebra,English,1,0
1801,Social Science,History,Astro Engineering,Algebra,Chorus1,Chorus2,0,1
1802,History,Business,Machine Learning,English,Chorus1,Chorus2,0,1
1803,English,Astro Engineering,Optimization,Social Science,Chorus1,Chorus2,0,1
1804,Aero Engineering,Social Science,Biology,Machine Learning,Business,History,1,0
1805,English,French,Optimization,Biology,Algebra,Astro Engineering,0,0
1806,Spanish,Optimization,Machine Learning,English,Chorus1,Chorus2,0,1
1807,English,Biology,Chemistry,Aero Engineering,Business,Algebra,1,0
1808,History,Political Science,Spanish,Astro Engineering,Chorus1,Chorus2,0,1
1809,Aero Engineering,Spanish,Political Science,Optimization,English,Chinese,1,0
1810,Algebra,Spanish,Physics,Chemistry,Business,Biology,0,0
1811,History,Optimization,Machine Learning,Chemistry,English,Spanish,1,0
1812,Chemistry,Aero Engineering,Business,Social Science,Biology,English,1,0
1813,Aero Engineering,Algebra,Spanish,Machine Learning,Chorus1,Chorus2,0,1
1814,History,Biology,Spanish,Chemistry,Chinese,Algebra,1,0
1815,Algebra,English,Business,Chemistry,Optimization,Astro Engineering,0,0
1816,Algebra,Business,English,Social Science,Optimization,Chemistry,0,0
1817,Biology,English,Physics,Aero Engineering,French,Algebra,1,0
1818,Political Science,English,Machine Learning,French,Algebra,Business,0,0
1819,Business,Social Science,Biology,Aero Engineering,Physics,Chemistry,0,0
1820,Political Science,Physics,Optimization,Astro Engineering,Social Science,Business,0,0
1821,Chemistry,Chinese,Social Science,English,Algebra,Political Science,0,0
1822,Astro Engineering,Machine Learning,Spanish,Algebra,Chemistry,Social Science,1,0
1823,Machine Learning,Chemistry,Optimization,Chinese,Spanish,Business,0,0
1824,Physics,French,Business,Political Science,Chorus1,Chorus2,0,1
1825,Machine Learning,Social Science,Biology,Business,Chorus1,Chorus2,0,1
1826,French,Political Science,Chemistry,Chinese,Physics,Business,0,0
1827,Optimization,Chemistry,Aero Engineering,Chinese,Social Science,Physics,0,0
1828,Physics,Astro Engineering,Chinese,English,Political Science,Optimization,0,0
1829,Chinese,Business,Astro Engineering,Biology,Spanish,Algebra,0,0
1830,Aero Engineering,Biology,Physics,English,Machine Learning,Algebra,0,0
1831,Physics,English,Political Science,Social Science,Chorus1,Chorus2,0,1
1832,Business,Aero Engineering,Optimization,English,Biology,Chemistry,0,0
1833,Astro Engineering,Spanish,Social Science,Business,Algebra,Political Science,0,0
1834,Political Science,Machine Learning,Biology,History,Aero Engineering,Optimization,0,0
1835,Chinese,Algebra,Spanish,History,Chorus1,Chorus2,0,1
1836,English,Optimization,Chinese,Aero Engineering,Biology,Chemistry,1,0
1837,Spanish,English,Business,Chinese,French,History,0,0
1838,Biology,History,Social Science,Business,Chemistry,French,0,0
1839,Biology,Machine Learning,French,Physics,Business,Aero Engineering,1,0
1840,Aero Engineering,Spanish,Astro Engineering,English,Chinese,Political Science,0,0
1841,Machine Learning,Astro Engineering,Algebra,Physics,Optimization,Chemistry,1,0
1842,Political Science,Astro Engineering,Physics,English,Chorus1,Chorus2,0,1
1843,Biology,Algebra,Optimization,Machine Learning,Astro Engineering,Spanish,1,0
1844,Machine Learning,Aero Engineering,English,Biology,Physics,Political Science,0,0
1845,History,Spanish,Optimization,Astro Engineering,Political Science,Physics,1,0
1846,Biology,Political Science,French,Machine Learning,Chorus1,Chorus2,0,1
1847,Social Science,French,Biology,Aero Engineering,Machine Learning,Algebra,0,0
1848,Machine Learning,Spanish,Physics,Astro Engineering,Business,English,0,0
1849,Business,Political Science,Chinese,Spanish,Chorus1,Chorus2,0,1
1850,Social Science,English,Machine Learning,Biology,Spanish,Algebra,0,0
1851,Chinese,Chemistry,Physics,Algebra,English,History,1,0
1852,Chemistry,Political Science,Astro Engineering,Physics,Chorus1,Chorus2,0,1
1853,English,Spanish,Biology,Social Science,Aero Engineering,History,0,0
1854,Business,Chemistry,Optimization,History,Astro Engineering,Aero Engineering,0,0
1855,English,Chinese,Machine Learning,Optimization,French,Business,1,0
1856,Physics,Aero Engineering,History,Business,French,Chinese,1,0
1857,Algebra,English,Chemistry,Social Science,Spanish,Chinese,0,0
1858,Chemistry,History,English,Political Science,Physics,Biology,0,0
1859,Optimization,Aero Engineering,Social Science,Chinese,Chorus1,Chorus2,0,1
1860,Optimization,Social Science,Political Science,Business,Aero Engineering,Chemistry,1,0
1861,Biology,Physics,French,Optimization,Machine Learning,Algebra,1,0
1862,Political Science,Biology,Aero Engineering,Algebra,Optimization,Astro Engineering,1,0
1863,Chemistry,Business,Spanish,French,Political Science,Social Science,0,0
1864,Algebra,Business,Astro Engineering,English,Aero Engineering,Optimization,0,0
1865,English,Astro Engineering,Algebra,History,Optimization,Aero Engineering,0,0
1866,Business,Physics,French,Chemistry,Chorus1,Chorus2,0,1
1867,Astro Engineering,French,Political Science,Social Science,Chinese,Spanish,0,0
1868,Spanish,Algebra,Business,Chinese,French,Social Science,0,0
1869,Chinese,Astro Engineering,Physics,Aero Engineering,Algebra,Political Science,1,0
1870,Chinese,Spanish,French,Physics,Chorus1,Chorus2,0,1
1871,Social Science,Aero Engineering,Algebra,Machine Learning,Optimization,Chemistry,1,0
1872,French,English,Optimization,Chemistry,Algebra,Aero Engineering,0,0
1873,Political Science,Physics,Chinese,Biology,English,French,0,0
1874,Machine Learning,Chinese,Astro Engineering,Spanish,Social Science,Aero Engineering,1,0
1875,History,Physics,Social Science,Chemistry,Aero Engineering,Political Science,0,0
1876,History,Political Science,Business,Optimization,Chemistry,Physics,1,0
1877,History,Business,Physics,Political Science,Social Science,Biology,1,0
1878,Political Science,Chemistry,History,Aero Engineering,Social Science,Biology,0,0
1879,Business,Machine Learning,French,Spanish,Algebra,Chinese,1,0
1880,Optimization,Social Science,Astro Engineering,Machine Learning,English,History,0,0
1881,Social Science,Chemistry,Aero Engineering,French,Chinese,Optimization,0,0
1882,Chemistry,Biology,Political Science,Spanish,Chorus1,Chorus2,0,1
1883,History,Chemistry,English,Spanish,Chorus1,Chorus2,0,1
1884,Political Science,Chemistry,Astro Engineering,Spanish,Chinese,Aero Engineering,1,0
1885,Chemistry,Spanish,Business,Chinese,Social Science,Machine Learning,0,0
1886,Biology,Astro Engineering,Physics,Chemistry,History,Business,0,0
1887,Machine Learning,Business,History,Aero Engineering,Chinese,Spanish,1,0
1888,French,Algebra,Political Science,Social Science,Chemistry,History,1,0
